make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Nissan Qashqai,16990.0,Off-Road/Pick-up,Used,Yes,70957.0,Manual,Diesel,Dealer,1461.0,6.0,0.0,Front,1,1375.0,Yes,Cloth,1.0,efficient,5.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan Qashqai,16988.0,Off-Road/Pick-up,Used,Yes,99999.0,Automatic,Diesel,Dealer,1598.0,6.0,122.0,Front,6,1440.0,No,Part/Full Leather,1.0,efficient,5.0,96.0,4.6,Premium,Plus,Safety Premium Package
Nissan Qashqai,13444.0,Off-Road/Pick-up,Used,Yes,85800.0,Automatic,Diesel,Dealer,1995.0,6.0,184.0,4WD,6,1590.0,Yes,Cloth,2.0,unefficient,9.0,110.0,7.0,Standard,Standard,Safety Premium Package
Nissan Juke,20700.0,Off-Road/Pick-up,Used,Yes,8622.0,Manual,Benzine,Dealer,999.0,6.0,139.0,Front,1,1305.0,No,Cloth,1.0,efficient,0.0,84.0,5.2,Standard,Standard,Safety Standard Package
Nissan Qashqai,21190.0,Off-Road/Pick-up,Used,Yes,39440.0,Automatic,Diesel,Dealer,1598.0,7.0,116.0,Front,1,1375.0,No,Cloth,1.0,efficient,5.0,96.0,4.9,Standard,Standard,Safety Standard Package
Nissan X-Trail,23899.0,Off-Road/Pick-up,Used,Yes,37600.0,Automatic,Diesel,Dealer,1995.0,6.0,158.0,4WD,11,1665.0,Yes,Cloth,1.0,unefficient,5.0,130.0,6.0,Premium,Plus,Safety Premium Package
Nissan Qashqai,20590.0,Off-Road/Pick-up,Used,Yes,82222.0,Automatic,Diesel,Dealer,1598.0,7.0,116.0,Front,1,1375.0,No,Cloth,3.0,unefficient,4.0,96.0,4.7,Standard,Standard,Safety Standard Package
Nissan X-Trail,20890.0,Off-Road/Pick-up,Used,No,39368.0,Manual,Diesel,Dealer,1618.0,6.0,149.0,Front,3,1630.0,No,Cloth,2.0,unefficient,5.0,120.0,6.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,30800.0,Off-Road/Pick-up,Used,Yes,11893.0,Manual,Benzine,Dealer,1300.0,6.0,130.0,Front,1,1375.0,No,Cloth,1.0,efficient,1.0,103.0,6.3,Premium,Plus,Safety Standard Package
Nissan X-Trail,28900.0,Off-Road/Pick-up,Used,No,20900.0,Automatic,Benzine,Dealer,1332.0,6.0,154.0,4WD,5,1505.0,Yes,Cloth,1.0,unefficient,1.0,117.0,6.8,Premium,Plus,Safety Premium Package
Nissan X-Trail,25950.0,Off-Road/Pick-up,Used,Yes,67070.0,Automatic,Diesel,Dealer,1995.0,7.0,152.0,Front,4,1505.0,No,Cloth,1.0,efficient,3.0,130.0,5.4,Standard,Plus,Safety Premium Plus Package
Nissan Qashqai,12800.0,Off-Road/Pick-up,Used,Yes,172436.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1385.0,No,Cloth,2.0,efficient,7.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan X-Trail,27200.0,Off-Road/Pick-up,Used,Yes,19364.0,Manual,Diesel,Dealer,1598.0,6.0,139.0,Front,1,1505.0,No,Cloth,3.0,efficient,4.0,96.0,4.9,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,15900.0,Off-Road/Pick-up,Used,No,53906.0,Manual,Diesel,Dealer,1461.0,6.0,0.0,Front,3,1375.0,Yes,Cloth,2.0,efficient,7.0,81.0,3.8,Standard,Plus,Safety Premium Package
Nissan Juke,19750.0,Off-Road/Pick-up,Used,No,31545.0,Manual,Benzine,Dealer,1618.0,6.0,139.0,Front,2,1300.0,No,Cloth,2.0,unefficient,5.0,160.0,7.2,Standard,Standard,Safety Standard Package
Nissan X-Trail,17900.0,Off-Road/Pick-up,Used,No,78407.0,Manual,Diesel,Dealer,1598.0,6.0,0.0,4WD,5,1505.0,Yes,Cloth,2.0,efficient,7.0,96.0,5.3,Standard,Plus,Safety Premium Package
Nissan Qashqai,12800.0,Off-Road/Pick-up,Used,Yes,172436.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1385.0,No,Cloth,2.0,efficient,7.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan X-Trail,26900.0,Off-Road/Pick-up,Used,No,27648.0,Automatic,Diesel,Dealer,1749.0,6.0,146.0,4WD,3,1505.0,No,Cloth,1.0,efficient,2.0,110.0,5.6,Standard,Plus,Safety Premium Package
Nissan X-Trail,12990.0,Off-Road/Pick-up,Used,Yes,170000.0,Manual,Diesel,Dealer,1598.0,6.0,139.0,4WD,1,1580.0,No,Cloth,1.0,efficient,6.0,96.0,5.3,Standard,Standard,Safety Standard Package
Nissan Qashqai,22489.0,Off-Road/Pick-up,Used,No,33096.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,11,1375.0,Yes,Part/Full Leather,2.0,efficient,2.0,117.0,5.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,35250.0,Off-Road/Pick-up,Pre-registered,Yes,13.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,1,1330.0,No,Part/Full Leather,1.0,efficient,0.0,103.0,0.0,Premium,Plus,Safety Standard Package
Nissan X-Trail,16490.0,Off-Road/Pick-up,Used,Yes,107061.0,Manual,Diesel,Dealer,1598.0,6.0,162.0,4WD,1,1655.0,No,Cloth,1.0,efficient,6.0,96.0,5.1,Premium,Standard,Safety Premium Package
Nissan Qashqai,13850.0,Off-Road/Pick-up,Used,Yes,85697.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,5,1480.0,Yes,Part/Full Leather,1.0,efficient,8.0,96.0,4.5,Standard,Plus,Safety Premium Package
Nissan Qashqai,16990.0,Off-Road/Pick-up,Used,Yes,77405.0,Manual,Diesel,Dealer,1598.0,6.0,120.0,Front,10,1440.0,Yes,Part/Full Leather,1.0,efficient,6.0,96.0,4.6,Premium,Plus,Safety Premium Package
Nissan Qashqai,15899.0,Off-Road/Pick-up,Used,Yes,126000.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,4WD,1,1518.0,No,Part/Full Leather,1.0,efficient,6.0,96.0,5.1,Standard,Standard,Safety Standard Package
Nissan X-Trail,26900.0,Off-Road/Pick-up,Used,No,26010.0,Automatic,Diesel,Dealer,1995.0,6.0,152.0,4WD,5,1505.0,Yes,Part/Full Leather,2.0,unefficient,5.0,130.0,5.8,Standard,Plus,Safety Premium Package
Nissan Qashqai,19300.0,Off-Road/Pick-up,Used,No,33500.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,5,1375.0,No,Cloth,1.0,efficient,3.0,103.0,5.3,Premium,Plus,Safety Premium Package
Nissan Juke,16990.0,Off-Road/Pick-up,Used,Yes,44190.0,Manual,Benzine,Dealer,1618.0,6.0,168.0,Front,7,1342.0,Yes,Cloth,1.0,unefficient,4.0,160.0,7.2,Premium,Standard,Safety Premium Package
Nissan X-Trail,16980.0,Off-Road/Pick-up,Used,No,108000.0,Manual,Benzine,Dealer,1618.0,6.0,149.0,4WD,2,1505.0,No,Part/Full Leather,1.0,unefficient,5.0,120.0,6.4,Standard,Standard,Safety Standard Package
Nissan X-Trail,19490.0,Off-Road/Pick-up,Used,Yes,81245.0,Automatic,Diesel,Dealer,1598.0,1.0,139.0,4WD,8,1615.0,Yes,Part/Full Leather,1.0,efficient,6.0,96.0,5.1,Premium,Plus,Safety Premium Package
Nissan Qashqai,12490.0,Off-Road/Pick-up,Used,Yes,100000.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,1,1626.0,No,Cloth,2.0,unefficient,9.0,96.0,4.7,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,10799.0,Off-Road/Pick-up,Used,Yes,109180.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1511.0,No,Cloth,2.0,efficient,10.0,81.0,5.0,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,19779.0,Off-Road/Pick-up,Used,Yes,34921.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,8,1390.0,Yes,Cloth,3.0,efficient,3.0,116.0,5.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,24900.0,Off-Road/Pick-up,Pre-registered,No,5000.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,1,1375.0,No,Cloth,1.0,efficient,1.0,103.0,5.3,Standard,Plus,Safety Standard Package
Nissan X-Trail,20980.0,Off-Road/Pick-up,Used,Yes,76416.0,Automatic,Diesel,Dealer,1995.0,6.0,158.0,4WD,9,1665.0,Yes,Part/Full Leather,1.0,unefficient,5.0,130.0,6.0,Premium,Plus,Safety Premium Package
Nissan Qashqai,17490.0,Off-Road/Pick-up,Used,No,45875.0,Automatic,Benzine,Dealer,1197.0,1.0,129.0,Front,5,1360.0,Yes,Cloth,2.0,efficient,5.0,85.0,5.6,Standard,Plus,Safety Premium Package
Nissan Qashqai,28690.0,Off-Road/Pick-up,Demonstration,Yes,100.0,Manual,Diesel,Dealer,1332.0,6.0,143.0,Front,8,1508.0,Yes,Cloth,1.0,unefficient,1.0,103.0,5.8,Premium,Plus,Safety Premium Package
Nissan Juke,10490.0,Off-Road/Pick-up,Used,Yes,90000.0,Manual,Diesel,Dealer,1461.0,6.0,104.0,Front,1,1285.0,No,Cloth,2.0,efficient,10.0,81.0,4.8,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,15899.0,Off-Road/Pick-up,Used,Yes,126000.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,4WD,1,1518.0,No,Cloth,1.0,efficient,6.0,96.0,5.1,Standard,Standard,Safety Standard Package
Nissan Qashqai,14100.0,Off-Road/Pick-up,Used,Yes,125440.0,Manual,Benzine,Dealer,1197.0,6.0,133.0,Front,4,1250.0,No,Cloth,1.0,efficient,6.0,85.0,5.6,Standard,Standard,Safety Premium Package
Nissan Qashqai,19290.0,Off-Road/Pick-up,Used,Yes,36898.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1375.0,No,Cloth,1.0,unefficient,4.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan Qashqai,20900.0,Off-Road/Pick-up,Used,Yes,53869.0,Manual,Diesel,Dealer,1461.0,6.0,110.0,Front,1,1375.0,No,Cloth,2.0,efficient,2.0,85.0,4.4,Standard,Standard,Safety Standard Package
Nissan Qashqai,21979.0,Off-Road/Pick-up,Used,Yes,22679.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,10,1375.0,Yes,Part/Full Leather,1.0,efficient,2.0,103.0,5.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,13490.0,Off-Road/Pick-up,Used,No,47811.0,Manual,Benzine,Dealer,1197.0,6.0,129.0,Front,4,1375.0,Yes,Cloth,3.0,efficient,7.0,85.0,5.6,Standard,Standard,Safety Premium Package
Nissan X-Trail,29900.0,Off-Road/Pick-up,Used,No,22425.0,Manual,Benzine,Dealer,1618.0,6.0,149.0,Front,4,1505.0,No,Part/Full Leather,1.0,unefficient,3.0,120.0,6.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,22750.0,Off-Road/Pick-up,Used,Yes,41595.0,Automatic,Benzine,Dealer,1332.0,7.0,131.0,Front,5,1375.0,Yes,Cloth,1.0,efficient,3.0,118.0,5.8,Premium,Plus,Safety Premium Package
Nissan Qashqai,20480.0,Off-Road/Pick-up,Used,No,51683.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,2.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan Juke,11990.0,Off-Road/Pick-up,Used,Yes,93000.0,Manual,Diesel,Dealer,1461.0,6.0,104.0,Front,1,1305.0,No,Cloth,3.0,efficient,7.0,81.0,4.0,Standard,Standard,Safety Standard Package
Nissan Juke,11900.0,Off-Road/Pick-up,Used,Yes,98308.0,Manual,Diesel,Dealer,1461.0,6.0,104.0,Front,1,1305.0,No,Cloth,3.0,efficient,7.0,81.0,4.0,Standard,Standard,Safety Standard Package
Nissan X-Trail,26900.0,Off-Road/Pick-up,Used,Yes,55653.0,Manual,Diesel,Dealer,1598.0,6.0,139.0,Front,1,1505.0,No,Part/Full Leather,1.0,efficient,4.0,96.0,5.1,Standard,Standard,Safety Standard Package
Nissan Qashqai,24890.0,Off-Road/Pick-up,Used,No,10290.0,Automatic,Diesel,Dealer,1461.0,6.0,100.0,Front,6,1460.0,Yes,Part/Full Leather,2.0,efficient,2.0,85.0,3.8,Premium,Plus,Safety Premium Package
Nissan Qashqai,10799.0,Off-Road/Pick-up,Used,Yes,109180.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1511.0,No,Part/Full Leather,2.0,efficient,10.0,81.0,5.0,Standard,Standard,Safety Premium Plus Package
Nissan X-Trail,21790.0,Off-Road/Pick-up,Used,Yes,42924.0,Manual,Benzine,Dealer,1618.0,6.0,149.0,4WD,1,1505.0,No,Part/Full Leather,1.0,efficient,4.0,120.0,6.4,Standard,Standard,Safety Standard Package
Nissan Qashqai,22987.0,Off-Road/Pick-up,Used,No,30895.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,12,1375.0,Yes,Part/Full Leather,2.0,efficient,2.0,117.0,5.3,Premium,Plus,Safety Premium Package
Nissan X-Trail,22440.0,Off-Road/Pick-up,Used,Yes,53110.0,Automatic,Diesel,Dealer,1995.0,1.0,139.0,4WD,9,1595.0,Yes,Part/Full Leather,2.0,unefficient,5.0,130.0,5.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,21980.0,Off-Road/Pick-up,Used,Yes,19633.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,9,1375.0,Yes,Part/Full Leather,1.0,efficient,3.0,117.0,5.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,26480.0,Off-Road/Pick-up,Pre-registered,No,10.0,Automatic,Benzine,Dealer,1332.0,7.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,2.0,116.0,5.7,Standard,Plus,Safety Premium Package
Nissan Qashqai,22500.0,Off-Road/Pick-up,Used,Yes,53723.0,Manual,Benzine,Dealer,1618.0,6.0,130.0,Front,1,1369.0,No,Cloth,1.0,unefficient,4.0,120.0,5.8,Standard,Standard,Safety Standard Package
Nissan Juke,17990.0,Off-Road/Pick-up,Used,No,17995.0,Automatic,Benzine,Dealer,1598.0,1.0,181.0,Front,4,1278.0,Yes,Cloth,2.0,unefficient,3.0,83.0,6.5,Standard,Plus,Safety Premium Package
Nissan Qashqai,23980.0,Off-Road/Pick-up,Used,Yes,33083.0,Automatic,Benzine,Dealer,1332.0,7.0,131.0,Front,10,1390.0,Yes,Part/Full Leather,2.0,efficient,3.0,117.0,5.8,Premium,Plus,Safety Premium Package
Nissan Qashqai,21779.0,Off-Road/Pick-up,Used,Yes,14721.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,7,1375.0,Yes,Part/Full Leather,2.0,efficient,3.0,117.0,5.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,20670.0,Off-Road/Pick-up,Used,No,31058.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,3.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan X-Trail,22900.0,Off-Road/Pick-up,Used,No,45467.0,Manual,Diesel,Dealer,1598.0,6.0,143.0,4WD,6,1505.0,Yes,Part/Full Leather,2.0,unefficient,5.0,96.0,5.4,Standard,Plus,Safety Premium Package
Nissan X-Trail,22900.0,Off-Road/Pick-up,Used,No,51944.0,Manual,Diesel,Dealer,1749.0,6.0,137.0,4WD,4,1505.0,No,Cloth,2.0,efficient,3.0,110.0,5.2,Premium,Plus,Safety Premium Package
Nissan X-Trail,22980.0,Off-Road/Pick-up,Used,Yes,50717.0,Manual,Diesel,Dealer,1995.0,6.0,149.0,4WD,9,1615.0,Yes,Cloth,2.0,unefficient,5.0,130.0,5.6,Premium,Plus,Safety Premium Package
Nissan Juke,15440.0,Off-Road/Pick-up,Used,No,43742.0,Automatic,Benzine,Dealer,1598.0,7.0,139.0,Front,5,1205.0,Yes,Part/Full Leather,1.0,unefficient,4.0,86.0,6.0,Premium,Plus,Safety Premium Package
Nissan Qashqai,28190.0,Off-Road/Pick-up,Demonstration,Yes,4000.0,Manual,Diesel,Dealer,1332.0,6.0,143.0,Front,7,1508.0,Yes,Cloth,1.0,unefficient,0.0,103.0,6.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,21500.0,Off-Road/Pick-up,Used,Yes,27728.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,1,1429.0,No,Cloth,1.0,unefficient,4.0,96.0,4.4,Standard,Standard,Safety Standard Package
Nissan Qashqai,22480.0,Off-Road/Pick-up,Used,No,40032.0,Manual,Benzine,Dealer,1332.0,6.0,121.0,Front,4,1375.0,No,Cloth,1.0,efficient,2.0,103.0,5.3,Premium,Plus,Safety Premium Package
Nissan Juke,14900.0,Off-Road/Pick-up,Used,Yes,76109.0,Manual,Benzine,Dealer,1618.0,6.0,139.0,Front,2,1293.0,No,Part/Full Leather,1.0,efficient,8.0,147.0,6.9,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,20490.0,Off-Road/Pick-up,Used,Yes,94000.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1379.0,No,Cloth,1.0,efficient,1.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan Qashqai,16240.0,Off-Road/Pick-up,Used,Yes,72511.0,Manual,Diesel,Dealer,1598.0,6.0,129.0,4WD,10,1518.0,Yes,Part/Full Leather,1.0,efficient,7.0,96.0,4.9,Premium,Plus,Safety Premium Package
Nissan Qashqai,16980.0,Off-Road/Pick-up,Used,Yes,74300.0,Manual,Diesel,Dealer,1600.0,6.0,120.0,Front,8,1419.0,Yes,Cloth,3.0,efficient,5.0,96.0,4.6,Standard,Standard,Safety Premium Package
Nissan Qashqai,9900.0,Off-Road/Pick-up,Used,Yes,195000.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1511.0,No,Cloth,1.0,efficient,12.0,81.0,5.0,Standard,Standard,Safety Premium Plus Package
Nissan Juke,25500.0,Off-Road/Pick-up,Used,Yes,6521.0,Automatic,Benzine,Dealer,1.0,7.0,139.0,Front,1,1305.0,No,Part/Full Leather,1.0,efficient,0.0,84.0,6.0,Standard,Standard,Safety Standard Package
Nissan Qashqai,27900.0,Off-Road/Pick-up,Used,Yes,20780.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,1,1375.0,No,Cloth,1.0,efficient,1.0,103.0,5.7,Premium,Plus,Safety Standard Package
Nissan Qashqai,20890.0,Off-Road/Pick-up,Used,No,26906.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,3.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,25900.0,Off-Road/Pick-up,Used,No,26000.0,Automatic,Benzine,Dealer,1332.0,7.0,130.0,Front,1,1375.0,No,Cloth,1.0,efficient,3.0,118.0,5.8,Standard,Plus,Safety Standard Package
Nissan X-Trail,25980.0,Off-Road/Pick-up,Used,No,79100.0,Manual,Benzine,Dealer,1618.0,6.0,149.0,Front,4,1505.0,No,Part/Full Leather,3.0,unefficient,4.0,120.0,6.4,Premium,Plus,Safety Premium Package
Nissan Juke,12490.0,Off-Road/Pick-up,Used,No,83458.0,Manual,Diesel,Dealer,1461.0,6.0,104.0,Front,2,1347.0,Yes,Cloth,1.0,unefficient,6.0,81.0,4.0,Standard,Standard,Safety Premium Plus Package
Nissan Qashqai,18990.0,Off-Road/Pick-up,Used,Yes,3800.0,Manual,Benzine,Dealer,1200.0,6.0,0.0,Front,1,1375.0,Yes,Part/Full Leather,1.0,efficient,5.0,85.0,5.7,Premium,Plus,Safety Standard Package
Nissan Juke,17990.0,Off-Road/Pick-up,Used,Yes,60739.0,Automatic,Benzine,Dealer,1618.0,1.0,175.0,4WD,8,1469.0,Yes,Part/Full Leather,1.0,unefficient,5.0,157.0,7.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,21480.0,Off-Road/Pick-up,Used,No,23968.0,Manual,Diesel,Dealer,1598.0,6.0,120.0,Front,3,1440.0,No,Cloth,2.0,efficient,5.0,96.0,4.6,Premium,Plus,Safety Premium Package
Nissan Qashqai,20479.0,Off-Road/Pick-up,Used,Yes,22271.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,6,1375.0,Yes,Cloth,2.0,efficient,3.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,19900.0,Off-Road/Pick-up,Used,No,58094.0,Manual,Benzine,Dealer,1618.0,6.0,0.0,Front,4,1375.0,Yes,Cloth,2.0,efficient,5.0,120.0,5.8,Standard,Plus,Safety Premium Package
Nissan Qashqai,19900.0,Off-Road/Pick-up,Used,No,82055.0,Manual,Diesel,Dealer,1598.0,6.0,133.0,4WD,5,1375.0,Yes,Part/Full Leather,3.0,unefficient,4.0,96.0,5.1,Standard,Standard,Safety Premium Package
Nissan Qashqai,27500.0,Off-Road/Pick-up,Used,Yes,24300.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,1,1330.0,No,Part/Full Leather,1.0,efficient,1.0,103.0,0.0,Standard,Standard,Safety Premium Package
Nissan X-Trail,24900.0,Off-Road/Pick-up,Used,No,49053.0,Manual,Benzine,Dealer,1618.0,6.0,149.0,4WD,8,1505.0,Yes,Part/Full Leather,3.0,efficient,4.0,120.0,6.4,Standard,Standard,Safety Premium Package
Nissan X-Trail,31487.0,Off-Road/Pick-up,Used,No,22500.0,Automatic,Diesel,Dealer,1749.0,7.0,168.0,4WD,2,1775.0,No,Cloth,1.0,unefficient,1.0,110.0,6.4,Standard,Plus,Safety Premium Package
Nissan Qashqai,18490.0,Off-Road/Pick-up,Used,Yes,77099.0,Manual,Benzine,Dealer,1197.0,6.0,129.0,Front,1,1375.0,Yes,Cloth,1.0,unefficient,4.0,85.0,5.6,Standard,Standard,Safety Premium Package
Nissan Qashqai,12800.0,Off-Road/Pick-up,Used,Yes,172436.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1385.0,No,Cloth,1.0,efficient,7.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan X-Trail,21700.0,Off-Road/Pick-up,Used,Yes,114000.0,Manual,Benzine,Dealer,1600.0,6.0,149.0,4WD,1,1505.0,No,Cloth,1.0,efficient,4.0,120.0,6.4,Standard,Plus,Safety Premium Package
Nissan Qashqai,24985.0,Off-Road/Pick-up,Used,No,35100.0,Automatic,Benzine,Dealer,1332.0,7.0,131.0,Front,5,1390.0,No,Part/Full Leather,1.0,efficient,3.0,117.0,5.8,Standard,Standard,Safety Premium Package
Nissan Qashqai,22480.0,Off-Road/Pick-up,Used,No,24328.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,2.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,17370.0,Off-Road/Pick-up,Used,No,44423.0,Manual,Benzine,Dealer,1618.0,6.0,137.0,Front,2,1390.0,Yes,Cloth,2.0,unefficient,5.0,120.0,5.8,Standard,Plus,Safety Premium Package
Nissan Qashqai,20980.0,Off-Road/Pick-up,Used,No,35619.0,Manual,Diesel,Dealer,1598.0,6.0,120.0,Front,3,1375.0,No,Part/Full Leather,2.0,efficient,5.0,96.0,4.6,Premium,Plus,Safety Premium Package
Nissan Qashqai,26777.0,Off-Road/Pick-up,Used,Yes,19278.0,Automatic,Benzine,Dealer,1332.0,7.0,122.0,Front,8,1390.0,No,Cloth,1.0,efficient,3.0,117.0,5.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,15990.0,Off-Road/Pick-up,Used,Yes,140000.0,Automatic,Diesel,Dealer,1598.0,1.0,116.0,Front,1,1480.0,No,Cloth,1.0,efficient,7.0,96.0,4.6,Standard,Standard,Safety Standard Package
Nissan Qashqai,24888.0,Off-Road/Pick-up,Used,Yes,60988.0,Automatic,Benzine,Dealer,1332.0,6.0,126.0,Front,7,1375.0,No,Part/Full Leather,1.0,unefficient,3.0,117.0,5.3,Premium,Plus,Safety Premium Package
Nissan Qashqai,21500.0,Off-Road/Pick-up,Used,Yes,27728.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,1,1429.0,No,Part/Full Leather,1.0,unefficient,4.0,96.0,4.4,Standard,Standard,Safety Standard Package
Nissan Juke,19400.0,Off-Road/Pick-up,Used,Yes,25818.0,Manual,Benzine,Dealer,999.0,6.0,139.0,Front,1,1305.0,No,Part/Full Leather,1.0,efficient,1.0,84.0,6.0,Standard,Standard,Safety Standard Package
Nissan X-Trail,22690.0,Off-Road/Pick-up,Used,No,28985.0,Manual,Diesel,Dealer,1598.0,6.0,0.0,Front,3,1505.0,No,Cloth,2.0,unefficient,5.0,96.0,5.4,Premium,Plus,Safety Premium Package
Nissan Qashqai,21480.0,Off-Road/Pick-up,Used,No,32006.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,4,1375.0,No,Cloth,1.0,efficient,2.0,103.0,5.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,14850.0,Off-Road/Pick-up,Used,Yes,126890.0,Manual,Diesel,Dealer,1461.0,6.0,116.0,Front,1,1385.0,No,Cloth,1.0,efficient,7.0,81.0,3.8,Standard,Standard,Safety Standard Package
Nissan Qashqai,16990.0,Off-Road/Pick-up,Used,Yes,126687.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,1,1375.0,No,Cloth,2.0,efficient,5.0,96.0,4.4,Standard,Standard,Safety Standard Package
Nissan X-Trail,26995.0,Off-Road/Pick-up,Used,No,25737.0,Automatic,Diesel,Dealer,1598.0,6.0,135.0,4WD,7,1505.0,Yes,Cloth,1.0,efficient,4.0,96.0,5.1,Standard,Standard,Safety Premium Package
Nissan Juke,24900.0,Off-Road/Pick-up,Used,No,27000.0,Manual,Benzine,Dealer,999.0,6.0,139.0,Front,1,1305.0,No,Part/Full Leather,1.0,efficient,1.0,84.0,5.2,Standard,Standard,Safety Standard Package
Nissan Qashqai,15700.0,Off-Road/Pick-up,Used,No,57900.0,Manual,Benzine,Dealer,1197.0,6.0,129.0,Front,16,1375.0,Yes,Part/Full Leather,1.0,efficient,8.0,85.0,5.6,Premium,Plus,Safety Premium Package
Nissan Qashqai,27900.0,Off-Road/Pick-up,Used,Yes,20985.0,Manual,Benzine,Dealer,1332.0,6.0,130.0,Front,1,1375.0,No,Part/Full Leather,1.0,efficient,1.0,103.0,5.7,Premium,Plus,Safety Standard Package
Nissan X-Trail,18888.0,Off-Road/Pick-up,Used,Yes,40200.0,Manual,Benzine,Dealer,1618.0,6.0,146.0,Front,6,1505.0,Yes,Cloth,2.0,unefficient,5.0,120.0,6.2,Premium,Standard,Safety Premium Package
Nissan Qashqai,29980.0,Off-Road/Pick-up,Used,Yes,18855.0,Automatic,Diesel,Dealer,1598.0,1.0,122.0,Front,10,1485.0,Yes,Part/Full Leather,1.0,efficient,4.0,96.0,4.7,Premium,Plus,Safety Premium Package
Nissan Qashqai,20600.0,Off-Road/Pick-up,Used,Yes,34652.0,Manual,Benzine,Dealer,1332.0,6.0,154.0,Front,3,1275.0,No,Cloth,1.0,efficient,2.0,103.0,5.3,Premium,Standard,Safety Premium Package
Nissan Juke,23860.0,Off-Road/Pick-up,Used,Yes,4200.0,Automatic,Benzine,Dealer,999.0,7.0,119.0,Front,12,1286.0,Yes,Part/Full Leather,1.0,efficient,1.0,84.0,5.2,Premium,Plus,Safety Premium Package
